nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
521.5135621488764,349.9995245201311,563.3854166666667,306.9575871956929,489.93738295880155,307.9610691713483,637.2385592228466,326.7252604166667,437.2182964653558,332.0899534761236,761.408663974719,583.336954295412,352.447185159176,567.7535039208801,779.3163330992509,888.3644955524345,210.0534731975656,752.6778294709738,642.2835469335207,1027.7405928136704,47.91304570458806,787.6269165496255,631.1465648408241,1194.1709825608614,419.3141385767791,1165.4476094335207,636.3546787219102,1620.6166608146068,384.6979605571162,1569.0121722846443,610.4497308052435,1904.0380676498128,413.7426849250936,1897.3959796348315
517.9309310627341,350.5227718281835,558.3021711142322,307.53013810861427,486.0674157303371,308.90683520599254,633.7581928838952,327.8323604283708,434.11897237827714,332.7021155196629,759.130237593633,583.2367011938203,376.4103464419476,571.3691259948502,775.6068586142324,885.5012289325844,226.49059281367045,797.0933549859551,642.2237096207866,1029.7464595037454,110.77620259831463,781.6092433286517,630.3497337312735,1192.3918831928838,391.606097846442,1195.6342901451312,633.145628511236,1617.57110252809,412.0552434456929,1586.4634538857679,602.7591731039327,1910.3945751404494,404.7457279962547,1896.4975421348315
516.6342608848315,349.8461273993446,557.0698735955057,307.02382519897003,485.13679190074913,308.4263445107678,633.2947828885767,327.6468501287453,433.1729868913858,332.1217740519663,757.2197594803372,583.5739992977528,374.02073092228466,573.2790920529027,774.0558432818352,885.6866660814607,252.91703242041206,747.8210586376405,641.6397471910113,1029.1908795646068,211.62401977996262,794.8985399110487,630.2349602059926,1194.515229985955,418.8605307818352,1150.012581928839,633.7169358614233,1620.4851357677903,411.6752253043071,1581.5484550561798,604.7395833333333,1915.9715882490636,401.63667485955057,1886.8397413389514
518.7608263108615,348.3458421114232,560.3099397237828,305.2714258544008,487.71206402153564,307.032420411985,635.3202539794008,326.4151012406367,435.18492509363296,330.9588600187266,758.1811066245318,583.4638708450375,362.11625117041206,577.5063641151686,777.1801117743446,887.1076925327716,231.87653616573039,837.173674508427,644.6553868211611,1030.0780518492509,173.6737769194757,797.2915203651686,632.8468808520599,1192.3308754681648,399.262347846442,1191.0841672518727,635.9129213483147,1618.6278382490636,382.05502399344573,1568.0505325374531,607.9394165496255,1912.9839653558054,409.37924274344573,1888.9182467228466
517.0494645365169,347.6403397120787,578.6524900514981,309.10375702247194,486.98626228932585,305.9623529669944,634.5852352528091,325.55108116807116,434.6101065074906,330.6438363178839,758.8598724250937,583.0662599485019,359.2401831694757,571.4154304190075,773.2221441947565,886.9264981273409,190.07267526919475,869.447272940075,641.6330173220974,1027.4906367041199,325.8423308754682,761.4228552200375,632.9054746020599,1196.9717052902622,389.46314665262173,1114.7461669007491,630.9243328651685,1626.7563494850187,379.67228464419475,1561.9689255617977,607.2434603230338,1909.0447975187267,403.75,1893.8528499531835
515.7739349250936,347.8486364700375,578.1432145365169,308.9535785346442,485.94049918071164,306.43287687265916,633.140946863296,327.0928063553371,433.44730220037457,332.15231448970036,757.6185042134832,582.720622659176,347.8515625,572.7615870786517,798.5126258192884,895.8801498127341,196.97631378745325,887.2447038857679,638.7328095739701,1027.3454324672284,231.04671406835212,823.981961025281,632.6501784878278,1188.1231712312735,415.7473080524345,1127.6490080758426,629.5226182116105,1616.970388576779,630.4659702715355,1612.7510533707866,604.4605863764045,1914.0436271067417,403.65373361423224,1896.8827539794008
516.627969920412,347.6253072331461,578.7769926264045,308.6865051498127,487.05063494850185,305.1603830173221,634.6797460205994,325.92857560861427,433.1073706694757,329.75966321395134,755.963834269663,582.9199584503746,352.1568498361423,575.4874400163858,800.4947916666667,895.6267556179776,201.0517614700375,864.0888342696629,637.8833099250937,1025.7195839185395,272.9803078183521,826.863515332397,634.4973080524344,1192.3866163389514,414.232575491573,1119.2392322097378,633.8243943117977,1613.2288740636704,408.15330933988764,1582.4166081460676,605.4451954588014,1910.7272647471912,402.34989466292143,1893.0345856741574
517.2016912453183,347.1633968281835,558.1903236189139,303.82166944639516,487.01793656367045,305.15798733029027,634.6411224250937,325.8023905664794,433.3997542134832,330.18583947799624,757.8531718164795,582.9216043422285,347.4625468164794,573.8523744733146,797.1395131086142,896.2446599953183,202.5806852762172,856.7727352528091,632.7134538857679,1026.0960908239701,297.3329236891386,844.3236481741574,651.6515244616105,1183.0577013108614,406.75386235955057,1137.7129418305244,633.4530811095506,1609.4727294007491,408.189372659176,1585.4624590355807,606.331563085206,1912.6095798220974,402.30863764044943,1889.4777036516855
517.9332718867041,344.99857356039325,579.4617567883895,306.4192159702715,487.7907010767791,303.80879491455994,634.8392878043071,325.4491090238764,433.31987359550567,329.8286809456929,758.103201076779,582.0255808169476,351.79248595505624,572.3451398642322,796.4846676029963,895.3187909644195,205.4258105102997,863.0419738998128,628.58672752809,1026.1004067181648,321.126960440075,859.6198355571162,648.8720886001872,1188.141093164794,411.04232502340824,1114.0701076779026,629.7140537219102,1614.5878686797753,629.8334357443821,1610.753599016854,605.5753306413858,1913.2502340823971,401.30142497659176,1888.0301966292136
517.2151509831461,343.5621488764045,579.5509275514981,304.9617421582397,486.8596383426967,302.45994996488764,634.1906601123596,323.9941040496255,432.1269311797753,328.1346558988764,757.5856595271537,581.513598724251,348.90990753745325,573.6339463366105,797.5900485720974,892.4809076544944,227.72801088483152,858.4214799859551,626.6299449906367,1023.1865929307116,325.460703417603,885.4357590121723,650.8905372191011,1187.5265537219102,405.3861628043071,1131.1115987827716,410.3665584035581,1570.6482619382023,403.1811066245318,1573.5409351591761,599.8788623595506,1909.1710557116105,399.03543422284645,1892.750321863296
517.4929775280899,342.0394063085206,579.8289735486892,303.3063955699906,487.43350596910113,301.2683242626405,635.2588073501872,322.16529874765916,430.4655313670412,325.73088570926967,760.5939840823971,582.1080217111423,345.5580670646068,572.1699438202247,796.3137874531835,893.5050181413858,250.60334737827714,846.9677551498128,631.1213278323971,1020.8533766385768,340.923674508427,914.7590414325844,650.2307174625469,1175.1778294709738,398.57502340823976,1117.7508339185395,628.0945692883895,1616.161341292135,630.3924537687267,1613.5400573501872,604.6126667837079,1908.1159293071162,412.1650427200375,1882.9609960205994
517.8051849250936,342.63810861423224,580.9515449438203,303.5501704412453,487.75785639044943,301.3242662979869,634.8251697097378,322.7584781718165,431.86549040262173,325.4125336493446,759.5071834035582,582.6825111189139,341.9188904494382,572.7951266970974,799.1768346207866,900.5862301029963,232.9793568586142,850.1536897237828,629.2023642322097,1019.2806355337079,359.5763108614233,927.3882988061798,651.7495464653559,1183.8897179307116,396.0675620318352,1118.95313963015,411.7728815543071,1575.8928780430713,628.6221324906367,1611.5090999531835,604.3371810627341,1904.9243621254682,401.03054775280907,1877.403441011236
516.3485340589888,343.00547167602997,579.0020774812734,304.3001667837079,486.53258134363296,301.7907486247659,633.1292427434457,323.38951310861427,430.496327832397,326.69413477294006,761.1551234784645,582.6516049274345,342.41594978932585,574.1672884480337,795.6634772940076,892.7023349719101,237.02751931179773,854.7543597846442,627.0749941479401,1016.0597349016854,358.67677610018734,942.5692737593633,650.7769341058054,1180.7049537687267,389.1565718632959,1126.2208128511236,627.111642673221,1616.6172167602997,629.1687148876406,1615.839770599251,600.6966145833334,1911.986335440075,399.88610428370794,1896.8720739700375
515.7650105337079,344.1338219803371,577.7358380149813,305.2130881320225,486.1679980102997,302.3832331168071,632.3892497659176,325.13020833333337,430.2378862359551,327.8747147120787,759.9465999531835,582.1434266736892,342.64805711610495,574.1620581694757,798.902665613296,900.1874853698503,242.81462137172286,855.3758485486892,625.8776626872659,1025.563114466292,362.95668012640454,955.7677171114233,649.1736891385767,1184.2344774110488,399.65619147940083,1132.7254506086142,629.8083450374531,1625.7549157303372,379.8601357677903,1553.9688670411986,601.0315718632959,1912.868826076779,398.7230805243446,1881.8112125468165
517.7740227059926,343.34320868445695,579.240548923221,304.3463614817416,487.2213687968165,302.10992363061797,634.1039033239701,323.26303546348316,430.9493504213483,325.7296055711611,760.1275017556179,580.75937792603,345.25858789794006,573.6871635065543,802.7522237827716,892.4170470505618,243.31731331928836,855.2193059456929,624.1001726357679,1024.0862008426966,366.7207250702247,960.1320371020599,649.3573706694756,1192.6798045411986,399.3778528792135,1131.104137406367,628.741880266854,1629.0562090355807,411.74135358146066,1578.3059749531835,605.3855775983147,1913.0132256554307,402.2912277621723,1878.1371430243446
516.5652797284645,344.3891912453184,578.053751170412,305.4932189255618,486.9339595037453,302.6170229108146,633.1451164559926,323.2539281952247,430.6993211610487,327.08161429073033,762.8672167602997,580.7255822799626,344.2905108848315,573.3049508426966,775.5282215589889,884.6377574906368,242.3610135767791,853.4541052200375,627.0101825842696,1024.1510855571162,369.22818644662925,962.8500263342697,633.4674918071162,1194.4027241338952,402.9287365402622,1131.1415174391386,633.4653704353932,1616.108672752809,412.4058549859551,1578.4906074438202,604.9070253979401,1916.8581753277153,403.6709971910112,1890.3045997191011
514.2598607209738,343.61174508426967,577.1193235018727,303.8605490695225,484.2833421114233,301.6983409410112,630.3475392088014,321.97733789794006,428.03158649344573,328.4866573033708,760.0925356975656,580.0955714536517,346.5412862827716,571.525156542603,775.8418919709738,884.0355073735956,238.8969598548689,848.3595213014981,626.4358760533707,1022.8665584035581,363.978596090824,960.5011557818352,651.5819580992509,1189.2068995786517,401.07531601123594,1128.3245552434457,632.2177112593633,1614.5445634363296,409.12475128745325,1585.9162862827716,605.2081138810861,1913.2301907771537,399.6065221207865,1877.8865285580525
513.3663974719101,342.97613822565546,575.4010855571162,302.65112944756555,482.8137435627341,301.90539413623594,629.5050620318352,321.455078125,428.19785814606746,329.0075637874532,760.3606331928838,580.5380969101124,345.2593194054307,570.4514132724719,772.8716058052435,883.6901626872659,238.267497659176,847.2670880149813,623.3492070458801,1024.0215355805244,366.2134246254682,960.5079588014981,654.1547430945693,1192.4730073735955,399.21121547284645,1131.4584064840824,630.9602498829588,1614.0876638576779,409.03931121254686,1579.5055009363296,608.2414559925094,1906.7184573970037,403.00569112827714,1877.3352645131088
512.8160843867041,342.3531498712547,575.0384041432585,302.29817708333337,482.2839126872659,301.70386382256555,629.5614612593633,320.63802083333337,427.26386938202245,329.1025866104869,759.7201983848315,580.466957806648,344.0127574906368,570.2416169241574,773.5091145833335,882.7100158005618,238.36083801498125,847.4406747425094,627.9231770833333,1023.4634685159176,365.12186914794006,958.2470154494382,651.8395218867042,1190.367655664794,398.6144516619851,1134.174859550562,383.833903909176,1565.5701369382023,409.6401714653558,1579.8200491573034,602.0665818117977,1905.7557935393259,404.3375468164794,1879.1798338014983
511.62314197097385,343.6510636118914,573.2986598782771,302.8327627574906,480.0233350889513,301.8688553370787,627.8816274578653,319.9161692415731,425.25983146067415,330.7398832514045,758.7634597378278,581.9087224953183,344.03411750936334,571.4430082514045,799.9874180711611,899.4137698970038,236.75254564606746,849.932262406367,623.3758339185395,1023.9007636938203,365.2154289559926,958.4970447097379,651.3995201310861,1187.4830290262173,395.4422694288389,1129.1776392790262,633.0339273174159,1615.0096558988764,406.5743504213483,1579.2632256554307,600.8527914325844,1913.3229459269664,399.33418188202245,1877.935393258427
511.5433345037453,344.2822814255618,573.5949204119851,303.34889615519666,480.0582279962547,302.5381115402622,627.8506846910113,321.16642526919475,426.00845622659176,331.23632080992513,759.5074760065543,581.6256290964419,341.62189840823976,572.251726357678,796.3300269194756,893.7954266151686,237.7609287219101,850.3727030664794,622.3468954822097,1023.207733497191,366.6986335440075,958.0367070458802,649.8100275046818,1191.9835557116105,395.51022647471916,1125.9709298923221,631.8847290496255,1625.829529494382,407.09357443820227,1582.4615227059926,604.3640273876406,1917.3579412453184,404.4153792134832,1891.9411282771537
511.74223139044943,344.82315806413857,574.5440513810862,304.4177200374532,481.6050737359551,302.6772991280431,629.0954909878278,322.0624853698502,426.8647588951311,330.43681969803373,760.256173923221,582.201325491573,343.5630998361423,572.6432291666667,800.5683813202247,899.6413418773409,239.15825433052441,851.2682145365169,627.7187207397003,1023.4492041198503,368.16003920880155,957.711332514045,633.6748010299625,1195.8959503745318,400.6589419475656,1132.5032186329588,634.7292690777153,1611.1723139044943,414.3253306413858,1592.5081928838952,604.419621956929,1914.7142731741574,404.7591877340824,1890.5070809925094
512.2303663389514,344.8993445692884,574.8304365636704,304.0839697448502,481.9156718164794,302.3303451252341,629.4855307818352,321.06101503979403,426.9688524110487,330.1488983497191,759.2747834737829,582.6494469803371,342.3011031132959,571.558440133427,799.5961347144196,898.5979195926967,239.17442064606746,851.2282010767791,628.6941859784645,1025.3291783707866,368.6221324906368,958.5572477762173,653.3928780430713,1191.5705465823971,399.41135592228466,1135.7705699906367,634.525544241573,1612.5825140449438,414.1791022940075,1587.352966994382,604.2995084269664,1916.8672460205994,405.48359960205994,1889.623127340824
512.8453446863297,343.31643551029964,575.5212722378277,303.41054394897003,482.36671933520597,301.91210571746257,629.6274432350187,321.54874765917606,427.01171875,330.091877340824,758.7343457397003,582.7100889513109,343.3929511938203,570.9636148174158,772.1828183520599,882.9833801498128,239.50520833333337,851.7115812265918,631.4564314138577,1025.0989729634832,373.0253686797753,959.3392292837079,633.3110955056179,1191.7904377340824,398.73705231741576,1130.6411663155432,385.06100772471916,1570.3487827715355,416.2928663389513,1591.7594218164795,605.9645657771537,1910.3059164325844,406.0120406132959,1889.1407713014983
514.8118562734082,342.46038886938203,576.6409907537453,302.3249868328652,483.85263050093636,301.4704580699906,630.9661019428838,319.8347524578652,428.41972436797755,328.1713044241573,763.1864466292136,582.1669080641386,345.2042368913858,569.7996400983146,774.5785053838952,883.4080202481274,239.50191654962543,851.3256378745318,633.9238061797753,1024.6203476123596,377.16848080524346,960.6717433286517,632.7460791198503,1192.3028587312735,400.5833772237828,1130.5435100655432,633.7392468398878,1617.3054190074906,380.53290320692884,1558.7805770131088,608.4252106741574,1908.1141736891386,406.51078242041206,1876.8210147471912
515.2869703885768,342.3791183871723,577.8552931882023,302.51364261470036,484.6651158707865,301.19497234901684,631.9095271535582,320.08609843164794,428.5729751872659,327.7428604868914,763.512040613296,582.0024286048689,346.2198618913858,570.8799303604869,779.0454558754682,883.5115285580524,239.10873127340824,853.3072185159176,635.1512025983147,1025.552580758427,379.4363734784645,961.4330963249064,636.4238793305244,1192.9084006320224,401.3834269662922,1131.9121605805244,630.650383309925,1619.3941654962548,382.14126872659176,1557.768609550562,609.1932203885767,1913.301878511236,408.2447477762173,1883.865870786517
516.1355922284645,343.4264176615169,578.4678575608615,303.2975626170412,485.7655957397004,301.55421567766854,632.3760094803372,322.31909819756555,429.2603727762173,327.25077539794006,763.7847466058054,582.0927697799626,341.9454441713483,572.0186314957865,782.3555272705994,884.303751170412,238.44474192415737,856.0932379447565,638.4791959269664,1027.5996313202247,378.6884070692885,961.1339829119851,636.657888576779,1189.2119469803372,402.6501053370787,1136.5725948033707,634.4578066479401,1614.425327715356,413.38234433520597,1587.6858029026218,610.8050971441949,1918.1596734550562,410.30686739232215,1884.8288272471912
518.0747454353933,342.56806677200376,580.8904640683521,302.6038009129214,486.98750585205994,301.07922957631087,634.2495464653559,319.9499283122659,431.1673396535581,325.04151305009367,768.0564577481273,581.6630457045881,343.0225158005618,572.5704441713483,782.1477059925094,885.9439372659176,239.2632256554307,852.8244235720974,642.0213014981273,1027.3923952481273,377.5205553604869,958.5734872425094,636.9620493913858,1193.073282420412,405.541096090824,1136.83125585206,640.9296728698503,1616.9626345973784,414.64609667602997,1587.896330758427,613.8873039559926,1914.3156015917605,416.9488822565544,1885.7484784644196
518.9734755383895,342.2209298923221,581.7671757958802,302.4047577247191,488.3587166432585,301.67667003160113,637.0582426264045,318.5862886235955,433.4958011470038,325.3255574087079,770.5015215355807,582.9493284761236,344.9685451779027,572.6003628277153,785.2615139279026,887.2728669241574,239.8456519194757,850.6325345271536,641.2170821629213,1026.4359492041199,371.4663799157304,950.9154816245318,637.5656162219102,1190.7331168071162,405.43948970037457,1135.9173103932585,390.51600538389516,1571.640625,635.5795733848315,1614.3220388576779,616.2862827715355,1895.4198852996255,412.2646008895132,1877.6915086610488
518.9526275749064,342.05656015917606,559.2760270365169,297.4967813670412,488.5786077949439,301.6175093632959,637.8961113061798,320.20807730571164,433.6737769194757,326.0256100772472,771.4562119616105,582.4708494264981,348.7673367275281,572.4914047869851,786.6068293539327,885.7481858614233,237.61886996722853,846.918597846442,647.622893258427,1023.2746664325844,363.2563055945693,945.1947272940075,634.4664384363296,1192.177185744382,404.1363822565544,1131.8055799391386,387.36862125468167,1570.502984550562,414.0774959035581,1591.618533473783,616.6983409410113,1919.0052961142324,416.22615285580525,1878.170792368914
521.0533707865169,341.8827905547753,565.2456402153558,297.55884977762173,490.60429833801504,301.8867406952247,640.0163857677903,319.84799274344573,436.00238471441946,326.05443147237827,776.7649081226591,583.6220227645131,353.6722407537453,574.9190586961611,793.2911985018727,885.8786136470038,234.67901451310865,848.9568703183521,659.0772033005619,1017.0663623595506,335.5298308754682,923.2910522003746,627.9233965355807,1191.4293656367042,406.9541491104869,1130.6981507490636,386.8602235486892,1571.165145131086,419.2491807116105,1592.040466994382,617.3314606741574,1920.573355571161,414.02643668071164,1881.1491982677903
522.8084767088015,343.5997849367978,566.7898525280899,298.76000336493445,491.6578885767791,302.2623332162921,641.0084562265918,320.1569083567416,437.53730688202245,326.2914764747191,773.9879593867042,582.555155664794,355.0346003043071,575.4237622893259,792.759612008427,884.9410404962547,224.00383309925098,848.968208684457,653.145628511236,1018.5418129681648,320.31008602528095,905.5503862359551,637.5768082865168,1185.8962429775281,406.96475596910113,1131.102966994382,386.7783678604869,1569.4872132490636,416.05073735955057,1586.8728054775281,608.9181004213483,1920.0867567883895,414.4021389279027,1883.5507373595506
525.2856536750936,345.68341087312734,569.0420909410112,300.52394224016854,492.84468632958806,302.8183520599251,642.8126463014983,321.9461391034644,438.51935568820227,325.96986920646066,772.2339507256554,582.5973636470038,354.85764864232215,574.2674683988764,792.560715121723,885.7672050561798,203.55446804775283,853.3447448501873,653.7412950608614,1018.4091906601124,298.55805243445695,861.3979108146068,636.934764161985,1187.933052434457,394.70110603932585,1139.8948092228466,386.3066186797753,1570.5882783239701,417.8918685627341,1592.0618270131088,613.0508982911986,1923.237359550562,411.17297226123594,1880.99923923221
526.511879681648,347.2359623712547,567.4779816245318,300.81244879447564,494.1848080524345,303.5508287979869,643.2545499765918,322.5357707162921,441.1984287219101,326.4005808169476,772.6970681179776,582.4694595622659,353.05316596441946,572.4314943235019,792.7409585674159,885.7526480571162,220.44680477528095,849.1085118211611,654.3488120318352,1019.1609609082398,301.31612827715355,831.4151743913858,639.8174157303372,1188.714302434457,405.56406542602997,1118.7255676498128,387.2553838951311,1571.834767088015,414.2719305945693,1583.3349426498128,612.0150836844571,1925.966028792135,411.2816011235956,1880.0882198033707
527.9173250234082,346.7003525866105,568.529450491573,300.9512340531367,495.3483438670412,303.19747410463486,645.5730629681648,321.4209533005618,442.683754681648,326.21960586376406,772.5054131554307,583.0171392205057,358.8479488529963,578.4985077247192,793.7479517790262,886.9046992041199,252.9274198267791,882.5452803136704,651.3761118913858,1020.920163272472,220.2116251170412,852.6937763342697,643.6169387874531,1189.841482326779,398.51613705524346,1113.516502808989,387.82449672284645,1568.1631846910113,640.2125029260301,1612.833274812734,611.6303838951312,1921.1709971910113,413.7846003043071,1883.753511235955
528.1037131320224,347.2639791081461,568.8549713249064,300.82870654845505,495.71387816011236,303.2400478405899,646.3540935159176,322.66444288389516,443.1300474016854,327.05045207162925,773.3518404728466,583.1217447916667,360.9573970037453,580.550788565075,791.7956314372659,888.5352294007491,233.09734901685397,799.4376901919476,655.6293158941949,1020.95469042603,348.8742831226592,800.4103025514981,645.1283795646068,1196.6522559691011,400.98592579588023,1108.7216175093633,389.2869996488764,1564.0250468164795,640.5473139044943,1613.2619382022472,612.1684076544943,1921.3765507958801,412.94161107209743,1889.3179424157304
527.75624707397,347.2205641385768,568.9720125234082,300.8146981800094,495.11089653558054,304.2683462078652,647.2323414091761,323.35505910580525,443.9580407303371,327.64516766151684,773.3975596910113,583.9233306999064,352.04895248127343,573.835001170412,790.3637786750937,888.3721763810862,258.2051000702247,793.0604078885768,655.7634012172284,1021.7097524578652,228.83405021067415,830.6157098548689,642.908985838015,1197.0286165730338,405.11352996254686,1156.6962195692884,391.93922635767797,1568.5274754213483,421.2926468867041,1591.9001638576779,608.7352235486892,1925.4510475187267,415.58937558520597,1891.2766268726593
530.5695517322098,347.25772471910113,571.7741982677903,300.5133353815543,497.22861072097385,303.81270847963486,649.2236511001872,322.2044709737828,448.6542456694757,327.346017673221,779.731097846442,584.9055258075842,359.7572858146068,564.4104415379213,796.5672547986892,887.9570458801498,283.93975304307116,746.3084474485019,660.2334971910113,1020.3415408473783,190.04773086376406,789.3964331694757,653.3336990870787,1190.9999707397003,406.0028236189139,1155.8290174391386,395.3413213951311,1562.3169768258429,424.1426000702247,1583.9265859082398,610.0881466526218,1921.3478757022472,421.61099894662925,1897.801966292135
532.8463687968165,347.53511235955057,573.4973373127341,301.0868555419008,498.80749648876406,305.4646535580524,650.630852059925,322.85492743445695,451.50024871254686,332.84026070926967,782.6776831694756,585.9577261821162,363.40823970037457,564.073911516854,802.5784907537454,888.5997483614233,263.89674040262173,735.1396447799626,669.3643199906367,1018.2319463951311,111.67109228698507,780.0340882490636,657.0881612827716,1188.0612125468165,399.592111423221,1151.9883105102997,396.3316362359551,1563.885475187266,652.3694990636704,1609.044212312734,614.1801264044943,1900.053838951311,424.26980922284645,1898.6573911516855
533.3290905898876,348.62849660580525,572.6192357209738,302.591603025515,499.72253920880155,306.99522325608615,629.3580290262173,321.65419446395134,452.0046962780899,332.93912394662925,783.521184456929,585.1693074087079,361.60331811797755,568.9779377340824,798.8669680477528,889.269297167603,245.1354020365169,717.2809135065544,669.4562704822097,1018.071014747191,65.7892600070225,789.3172109082398,659.885080173221,1186.4052990402622,401.58788330992513,1153.592506437266,398.17766853932585,1567.649520131086,404.1754447565544,1577.262113764045,610.7479664091761,1893.9818878745318,424.7703797986892,1900.985633192884
